Calibration Curve RI	
5.37500	9.000
5.37667	9.000
5.37833	9.000
5.38000	9.000
5.38167	9.000
5.38333	9.000
5.38500	9.000
5.38667	9.000
5.38833	9.000
5.39000	9.000
5.39167	9.000
5.39333	9.000
5.39500	9.000
5.39667	9.000
5.39833	9.000
5.40000	9.000
5.40167	9.000
5.40333	9.000
5.40500	9.000
5.40667	9.000
5.40833	9.000
5.41000	9.000
5.41167	9.000
5.41333	9.000
5.41500	9.000
5.41667	9.000
5.41833	9.000
5.42000	9.000
5.42167	9.000
5.42333	9.000
5.42500	9.000
5.42667	9.000
5.42833	9.000
5.43000	9.000
5.43167	9.000
5.43333	9.000
5.43500	9.000
5.43667	9.000
5.43833	9.000
5.44000	9.000
5.44167	9.000
5.44333	9.000
5.44500	9.000
5.44667	9.000
5.44833	9.000
5.45000	9.000
5.45167	9.000
5.45333	9.000
5.45500	9.000
5.45667	9.000
5.45833	9.000
5.46000	9.000
5.46167	9.000
5.46333	9.000
5.46500	9.000
5.46667	9.000
5.46833	9.000
5.47000	9.000
5.47167	9.000
5.47333	9.000
5.47500	9.000
5.47667	9.000
5.47833	9.000
5.48000	9.000
5.48167	9.000
5.48333	9.000
5.48500	9.000
5.48667	9.000
5.48833	9.000
5.49000	9.000
5.49167	9.000
5.49333	9.000
5.49500	9.000
5.49667	9.000
5.49833	9.000
5.50000	9.000
5.50167	9.000
5.50333	9.000
5.50500	9.000
5.50667	9.000
5.50833	9.000
5.51000	9.000
5.51167	9.000
5.51333	9.000
5.51500	9.000
5.51667	9.000
5.51833	9.000
5.52000	9.000
5.52167	9.000
5.52333	9.000
5.52500	9.000
5.52667	9.000
5.52833	9.000
5.53000	9.000
5.53167	9.000
5.53333	9.000
5.53500	9.000
5.53667	9.000
5.53833	9.000
5.54000	9.000
5.54167	9.000
5.54333	9.000
5.54500	9.000
5.54667	9.000
5.54833	9.000
5.55000	9.000
5.55167	9.000
5.55333	9.000
5.55500	9.000
5.55667	9.000
5.55833	9.000
5.56000	9.000
5.56167	9.000
5.56333	9.000
5.56500	9.000
5.56667	9.000
5.56833	9.000
5.57000	9.000
5.57167	9.000
5.57333	9.000
5.57500	9.000
5.57667	9.000
5.57833	9.000
5.58000	9.000
5.58167	9.000
5.58333	9.000
5.58500	9.000
5.58667	8.999
5.58833	8.999
5.59000	8.998
5.59167	8.997
5.59333	8.996
5.59500	8.996
5.59667	8.995
5.59833	8.994
5.60000	8.993
5.60167	8.993
5.60333	8.992
5.60500	8.991
5.60667	8.990
5.60833	8.990
5.61000	8.989
5.61167	8.988
5.61333	8.987
5.61500	8.987
5.61667	8.986
5.61833	8.985
5.62000	8.984
5.62167	8.984
5.62333	8.983
5.62500	8.982
5.62667	8.981
5.62833	8.981
5.63000	8.980
5.63167	8.979
5.63333	8.978
5.63500	8.978
5.63667	8.977
5.63833	8.976
5.64000	8.975
5.64167	8.975
5.64333	8.974
5.64500	8.973
5.64667	8.972
5.64833	8.972
5.65000	8.971
5.65167	8.970
5.65333	8.969
5.65500	8.969
5.65667	8.968
5.65833	8.967
5.66000	8.966
5.66167	8.966
5.66333	8.965
5.66500	8.964
5.66667	8.963
5.66833	8.963
5.67000	8.962
5.67167	8.961
5.67333	8.960
5.67500	8.960
5.67667	8.959
5.67833	8.958
5.68000	8.957
5.68167	8.956
5.68333	8.956
5.68500	8.955
5.68667	8.954
5.68833	8.953
5.69000	8.953
5.69167	8.952
5.69333	8.951
5.69500	8.950
5.69667	8.950
5.69833	8.949
5.70000	8.948
5.70167	8.947
5.70333	8.947
5.70500	8.946
5.70667	8.945
5.70833	8.944
5.71000	8.944
5.71167	8.943
5.71333	8.942
5.71500	8.941
5.71667	8.941
5.71833	8.940
5.72000	8.939
5.72167	8.938
5.72333	8.938
5.72500	8.937
5.72667	8.936
5.72833	8.935
5.73000	8.935
5.73167	8.934
5.73333	8.933
5.73500	8.932
5.73667	8.932
5.73833	8.931
5.74000	8.930
5.74167	8.929
5.74333	8.929
5.74500	8.928
5.74667	8.927
5.74833	8.926
5.75000	8.926
5.75167	8.925
5.75333	8.924
5.75500	8.923
5.75667	8.923
5.75833	8.922
5.76000	8.921
5.76167	8.920
5.76333	8.920
5.76500	8.919
5.76667	8.918
5.76833	8.917
5.77000	8.917
5.77167	8.916
5.77333	8.915
5.77500	8.914
5.77667	8.914
5.77833	8.913
5.78000	8.912
5.78167	8.911
5.78333	8.911
5.78500	8.910
5.78667	8.909
5.78833	8.908
5.79000	8.908
5.79167	8.907
5.79333	8.906
5.79500	8.905
5.79667	8.905
5.79833	8.904
5.80000	8.903
5.80167	8.902
5.80333	8.901
5.80500	8.901
5.80667	8.900
5.80833	8.899
5.81000	8.898
5.81167	8.898
5.81333	8.897
5.81500	8.896
5.81667	8.895
5.81833	8.895
5.82000	8.894
5.82167	8.893
5.82333	8.892
5.82500	8.892
5.82667	8.891
5.82833	8.890
5.83000	8.889
5.83167	8.889
5.83333	8.888
5.83500	8.887
5.83667	8.886
5.83833	8.886
5.84000	8.885
5.84167	8.884
5.84333	8.883
5.84500	8.883
5.84667	8.882
5.84833	8.881
5.85000	8.880
5.85167	8.880
5.85333	8.879
5.85500	8.878
5.85667	8.877
5.85833	8.877
5.86000	8.876
5.86167	8.875
5.86333	8.874
5.86500	8.874
5.86667	8.873
5.86833	8.872
5.87000	8.871
5.87167	8.871
5.87333	8.870
5.87500	8.869
5.87667	8.868
5.87833	8.868
5.88000	8.867
5.88167	8.866
5.88333	8.865
5.88500	8.865
5.88667	8.864
5.88833	8.863
5.89000	8.862
5.89167	8.862
5.89333	8.861
5.89500	8.860
5.89667	8.859
5.89833	8.859
5.90000	8.858
5.90167	8.857
5.90333	8.856
5.90500	8.856
5.90667	8.855
5.90833	8.854
5.91000	8.853
5.91167	8.853
5.91333	8.852
5.91500	8.851
5.91667	8.850
5.91833	8.849
5.92000	8.849
5.92167	8.848
5.92333	8.847
5.92500	8.846
5.92667	8.846
5.92833	8.845
5.93000	8.844
5.93167	8.843
5.93333	8.843
5.93500	8.842
5.93667	8.841
5.93833	8.840
5.94000	8.840
5.94167	8.839
5.94333	8.838
5.94500	8.837
5.94667	8.837
5.94833	8.836
5.95000	8.835
5.95167	8.834
5.95333	8.834
5.95500	8.833
5.95667	8.832
5.95833	8.831
5.96000	8.831
5.96167	8.830
5.96333	8.829
5.96500	8.828
5.96667	8.828
5.96833	8.827
5.97000	8.826
5.97167	8.825
5.97333	8.825
5.97500	8.824
5.97667	8.823
5.97833	8.822
5.98000	8.822
5.98167	8.821
5.98333	8.820
5.98500	8.819
5.98667	8.819
5.98833	8.818
5.99000	8.817
5.99167	8.816
5.99333	8.816
5.99500	8.815
5.99667	8.814
5.99833	8.813
6.00000	8.813
6.00167	8.812
6.00333	8.811
6.00500	8.810
6.00667	8.810
6.00833	8.809
6.01000	8.808
6.01167	8.807
6.01333	8.807
6.01500	8.806
6.01667	8.805
6.01833	8.804
6.02000	8.804
6.02167	8.803
6.02333	8.802
6.02500	8.801
6.02667	8.801
6.02833	8.800
6.03000	8.799
6.03167	8.798
6.03333	8.797
6.03500	8.797
6.03667	8.796
6.03833	8.795
6.04000	8.794
6.04167	8.794
6.04333	8.793
6.04500	8.792
6.04667	8.791
6.04833	8.791
6.05000	8.790
6.05167	8.789
6.05333	8.788
6.05500	8.788
6.05667	8.787
6.05833	8.786
6.06000	8.785
6.06167	8.785
6.06333	8.784
6.06500	8.783
6.06667	8.782
6.06833	8.782
6.07000	8.781
6.07167	8.780
6.07333	8.779
6.07500	8.779
6.07667	8.778
6.07833	8.777
6.08000	8.776
6.08167	8.776
6.08333	8.775
6.08500	8.774
6.08667	8.773
6.08833	8.773
6.09000	8.772
6.09167	8.771
6.09333	8.770
6.09500	8.770
6.09667	8.769
6.09833	8.768
6.10000	8.767
6.10167	8.767
6.10333	8.766
6.10500	8.765
6.10667	8.764
6.10833	8.764
6.11000	8.763
6.11167	8.762
6.11333	8.761
6.11500	8.761
6.11667	8.760
6.11833	8.759
6.12000	8.758
6.12167	8.758
6.12333	8.757
6.12500	8.756
6.12667	8.755
6.12833	8.755
6.13000	8.754
6.13167	8.753
6.13333	8.752
6.13500	8.752
6.13667	8.751
6.13833	8.750
6.14000	8.749
6.14167	8.749
6.14333	8.748
6.14500	8.747
6.14667	8.746
6.14833	8.746
6.15000	8.745
6.15167	8.744
6.15333	8.743
6.15500	8.742
6.15667	8.742
6.15833	8.741
6.16000	8.740
6.16167	8.739
6.16333	8.739
6.16500	8.738
6.16667	8.737
6.16833	8.736
6.17000	8.736
6.17167	8.735
6.17333	8.734
6.17500	8.733
6.17667	8.733
6.17833	8.732
6.18000	8.731
6.18167	8.730
6.18333	8.730
6.18500	8.729
6.18667	8.728
6.18833	8.727
6.19000	8.727
6.19167	8.726
6.19333	8.725
6.19500	8.724
6.19667	8.724
6.19833	8.723
6.20000	8.722
6.20167	8.721
6.20333	8.721
6.20500	8.720
6.20667	8.719
6.20833	8.718
6.21000	8.718
6.21167	8.717
6.21333	8.716
6.21500	8.715
6.21667	8.715
6.21833	8.714
6.22000	8.713
6.22167	8.712
6.22333	8.712
6.22500	8.711
6.22667	8.710
6.22833	8.709
6.23000	8.709
6.23167	8.708
6.23333	8.707
6.23500	8.706
6.23667	8.706
6.23833	8.705
6.24000	8.704
6.24167	8.703
6.24333	8.703
6.24500	8.702
6.24667	8.701
6.24833	8.700
6.25000	8.700
6.25167	8.699
6.25333	8.698
6.25500	8.697
6.25667	8.697
6.25833	8.696
6.26000	8.695
6.26167	8.694
6.26333	8.694
6.26500	8.693
6.26667	8.692
6.26833	8.691
6.27000	8.690
6.27167	8.690
6.27333	8.689
6.27500	8.688
6.27667	8.687
6.27833	8.687
6.28000	8.686
6.28167	8.685
6.28333	8.684
6.28500	8.684
6.28667	8.683
6.28833	8.682
6.29000	8.681
6.29167	8.681
6.29333	8.680
6.29500	8.679
6.29667	8.678
6.29833	8.678
6.30000	8.677
6.30167	8.676
6.30333	8.675
6.30500	8.675
6.30667	8.674
6.30833	8.673
6.31000	8.672
6.31167	8.672
6.31333	8.671
6.31500	8.670
6.31667	8.669
6.31833	8.669
6.32000	8.668
6.32167	8.667
6.32333	8.666
6.32500	8.666
6.32667	8.665
6.32833	8.664
6.33000	8.663
6.33167	8.663
6.33333	8.662
6.33500	8.661
6.33667	8.660
6.33833	8.660
6.34000	8.659
6.34167	8.658
6.34333	8.657
6.34500	8.657
6.34667	8.656
6.34833	8.655
6.35000	8.654
6.35167	8.654
6.35333	8.653
6.35500	8.652
6.35667	8.651
6.35833	8.651
6.36000	8.650
6.36167	8.649
6.36333	8.648
6.36500	8.648
6.36667	8.647
6.36833	8.646
6.37000	8.645
6.37167	8.645
6.37333	8.644
6.37500	8.643
6.37667	8.642
6.37833	8.642
6.38000	8.641
6.38167	8.640
6.38333	8.639
6.38500	8.638
6.38667	8.638
6.38833	8.637
6.39000	8.636
6.39167	8.635
6.39333	8.635
6.39500	8.634
6.39667	8.633
6.39833	8.632
6.40000	8.632
6.40167	8.631
6.40333	8.630
6.40500	8.629
6.40667	8.629
6.40833	8.628
6.41000	8.627
6.41167	8.626
6.41333	8.626
6.41500	8.625
6.41667	8.624
6.41833	8.623
6.42000	8.623
6.42167	8.622
6.42333	8.621
6.42500	8.620
6.42667	8.620
6.42833	8.619
6.43000	8.618
6.43167	8.617
6.43333	8.617
6.43500	8.616
6.43667	8.615
6.43833	8.614
6.44000	8.614
6.44167	8.613
6.44333	8.612
6.44500	8.611
6.44667	8.611
6.44833	8.610
6.45000	8.609
6.45167	8.608
6.45333	8.608
6.45500	8.607
6.45667	8.606
6.45833	8.605
6.46000	8.605
6.46167	8.604
6.46333	8.603
6.46500	8.602
6.46667	8.602
6.46833	8.601
6.47000	8.600
6.47167	8.599
6.47333	8.599
6.47500	8.598
6.47667	8.597
6.47833	8.596
6.48000	8.596
6.48167	8.595
6.48333	8.594
6.48500	8.593
6.48667	8.593
6.48833	8.592
6.49000	8.591
6.49167	8.590
6.49333	8.590
6.49500	8.589
6.49667	8.588
6.49833	8.587
6.50000	8.587
6.50167	8.586
6.50333	8.585
6.50500	8.584
6.50667	8.583
6.50833	8.583
6.51000	8.582
6.51167	8.581
6.51333	8.580
6.51500	8.580
6.51667	8.579
6.51833	8.578
6.52000	8.577
6.52167	8.577
6.52333	8.576
6.52500	8.575
6.52667	8.574
6.52833	8.574
6.53000	8.573
6.53167	8.572
6.53333	8.571
6.53500	8.571
6.53667	8.570
6.53833	8.569
6.54000	8.568
6.54167	8.568
6.54333	8.567
6.54500	8.566
6.54667	8.565
6.54833	8.565
6.55000	8.564
6.55167	8.563
6.55333	8.562
6.55500	8.562
6.55667	8.561
6.55833	8.560
6.56000	8.559
6.56167	8.559
6.56333	8.558
6.56500	8.557
6.56667	8.556
6.56833	8.556
6.57000	8.555
6.57167	8.554
6.57333	8.553
6.57500	8.553
6.57667	8.552
6.57833	8.551
6.58000	8.550
6.58167	8.550
6.58333	8.549
6.58500	8.548
6.58667	8.547
6.58833	8.547
6.59000	8.546
6.59167	8.545
6.59333	8.544
6.59500	8.544
6.59667	8.543
6.59833	8.542
6.60000	8.541
6.60167	8.541
6.60333	8.540
6.60500	8.539
6.60667	8.538
6.60833	8.538
6.61000	8.537
6.61167	8.536
6.61333	8.535
6.61500	8.535
6.61667	8.534
6.61833	8.533
6.62000	8.532
6.62167	8.531
6.62333	8.531
6.62500	8.530
6.62667	8.529
6.62833	8.528
6.63000	8.528
6.63167	8.527
6.63333	8.526
6.63500	8.525
6.63667	8.525
6.63833	8.524
6.64000	8.523
6.64167	8.522
6.64333	8.522
6.64500	8.521
6.64667	8.520
6.64833	8.519
6.65000	8.519
6.65167	8.518
6.65333	8.517
6.65500	8.516
6.65667	8.516
6.65833	8.515
6.66000	8.514
6.66167	8.513
6.66333	8.513
6.66500	8.512
6.66667	8.511
6.66833	8.510
6.67000	8.510
6.67167	8.509
6.67333	8.508
6.67500	8.507
6.67667	8.507
6.67833	8.506
6.68000	8.505
6.68167	8.504
6.68333	8.504
6.68500	8.503
6.68667	8.502
6.68833	8.501
6.69000	8.501
6.69167	8.500
6.69333	8.499
6.69500	8.498
6.69667	8.498
6.69833	8.497
6.70000	8.496
6.70167	8.495
6.70333	8.495
6.70500	8.494
6.70667	8.493
6.70833	8.492
6.71000	8.492
6.71167	8.491
6.71333	8.490
6.71500	8.489
6.71667	8.489
6.71833	8.488
6.72000	8.487
6.72167	8.486
6.72333	8.486
6.72500	8.485
6.72667	8.484
6.72833	8.483
6.73000	8.483
6.73167	8.482
6.73333	8.481
6.73500	8.480
6.73667	8.479
6.73833	8.479
6.74000	8.478
6.74167	8.477
6.74333	8.476
6.74500	8.476
6.74667	8.475
6.74833	8.474
6.75000	8.473
6.75167	8.473
6.75333	8.472
6.75500	8.471
6.75667	8.470
6.75833	8.470
6.76000	8.469
6.76167	8.468
6.76333	8.467
6.76500	8.467
6.76667	8.466
6.76833	8.465
6.77000	8.464
6.77167	8.464
6.77333	8.463
6.77500	8.462
6.77667	8.461
6.77833	8.461
6.78000	8.460
6.78167	8.459
6.78333	8.458
6.78500	8.458
6.78667	8.457
6.78833	8.456
6.79000	8.455
6.79167	8.455
6.79333	8.454
6.79500	8.453
6.79667	8.452
6.79833	8.452
6.80000	8.451
6.80167	8.450
6.80333	8.449
6.80500	8.449
6.80667	8.448
6.80833	8.447
6.81000	8.446
6.81167	8.446
6.81333	8.445
6.81500	8.444
6.81667	8.443
6.81833	8.443
6.82000	8.442
6.82167	8.441
6.82333	8.440
6.82500	8.440
6.82667	8.439
6.82833	8.438
6.83000	8.437
6.83167	8.437
6.83333	8.436
6.83500	8.435
6.83667	8.434
6.83833	8.434
6.84000	8.433
6.84167	8.432
6.84333	8.431
6.84500	8.431
6.84667	8.430
6.84833	8.429
6.85000	8.428
6.85167	8.428
6.85333	8.427
6.85500	8.426
6.85667	8.425
6.85833	8.424
6.86000	8.424
6.86167	8.423
6.86333	8.422
6.86500	8.421
6.86667	8.421
6.86833	8.420
6.87000	8.419
6.87167	8.418
6.87333	8.418
6.87500	8.417
6.87667	8.416
6.87833	8.415
6.88000	8.415
6.88167	8.414
6.88333	8.413
6.88500	8.412
6.88667	8.412
6.88833	8.411
6.89000	8.410
6.89167	8.409
6.89333	8.409
6.89500	8.408
6.89667	8.407
6.89833	8.406
6.90000	8.406
6.90167	8.405
6.90333	8.404
6.90500	8.403
6.90667	8.403
6.90833	8.402
6.91000	8.401
6.91167	8.400
6.91333	8.400
6.91500	8.399
6.91667	8.398
6.91833	8.397
6.92000	8.397
6.92167	8.396
6.92333	8.395
6.92500	8.394
6.92667	8.394
6.92833	8.393
6.93000	8.392
6.93167	8.391
6.93333	8.391
6.93500	8.390
6.93667	8.389
6.93833	8.388
6.94000	8.388
6.94167	8.387
6.94333	8.386
6.94500	8.385
6.94667	8.385
6.94833	8.384
6.95000	8.383
6.95167	8.382
6.95333	8.382
6.95500	8.381
6.95667	8.380
6.95833	8.379
6.96000	8.379
6.96167	8.378
6.96333	8.377
6.96500	8.376
6.96667	8.376
6.96833	8.375
6.97000	8.374
6.97167	8.373
6.97333	8.372
6.97500	8.372
6.97667	8.371
6.97833	8.370
6.98000	8.369
6.98167	8.369
6.98333	8.368
6.98500	8.367
6.98667	8.366
6.98833	8.366
6.99000	8.365
6.99167	8.364
6.99333	8.363
6.99500	8.363
6.99667	8.362
6.99833	8.361
7.00000	8.360
7.00167	8.360
7.00333	8.359
7.00500	8.358
7.00667	8.357
7.00833	8.357
7.01000	8.356
7.01167	8.355
7.01333	8.354
7.01500	8.354
7.01667	8.353
7.01833	8.352
7.02000	8.351
7.02167	8.351
7.02333	8.350
7.02500	8.349
7.02667	8.348
7.02833	8.348
7.03000	8.347
7.03167	8.346
7.03333	8.345
7.03500	8.345
7.03667	8.344
7.03833	8.343
7.04000	8.342
7.04167	8.342
7.04333	8.341
7.04500	8.340
7.04667	8.339
7.04833	8.339
7.05000	8.338
7.05167	8.337
7.05333	8.336
7.05500	8.336
7.05667	8.335
7.05833	8.334
7.06000	8.333
7.06167	8.333
7.06333	8.332
7.06500	8.331
7.06667	8.330
7.06833	8.330
7.07000	8.329
7.07167	8.328
7.07333	8.327
7.07500	8.327
7.07667	8.326
7.07833	8.325
7.08000	8.324
7.08167	8.324
7.08333	8.323
7.08500	8.322
7.08667	8.321
7.08833	8.320
7.09000	8.320
7.09167	8.319
7.09333	8.318
7.09500	8.317
7.09667	8.317
7.09833	8.316
7.10000	8.315
7.10167	8.314
7.10333	8.314
7.10500	8.313
7.10667	8.312
7.10833	8.311
7.11000	8.311
7.11167	8.310
7.11333	8.309
7.11500	8.308
7.11667	8.308
7.11833	8.307
7.12000	8.306
7.12167	8.305
7.12333	8.305
7.12500	8.304
7.12667	8.303
7.12833	8.302
7.13000	8.302
7.13167	8.301
7.13333	8.300
7.13500	8.299
7.13667	8.299
7.13833	8.298
7.14000	8.297
7.14167	8.296
7.14333	8.296
7.14500	8.295
7.14667	8.294
7.14833	8.293
7.15000	8.293
7.15167	8.292
7.15333	8.291
7.15500	8.290
7.15667	8.290
7.15833	8.289
7.16000	8.288
7.16167	8.287
7.16333	8.287
7.16500	8.286
7.16667	8.285
7.16833	8.284
7.17000	8.284
7.17167	8.283
7.17333	8.282
7.17500	8.281
7.17667	8.281
7.17833	8.280
7.18000	8.279
7.18167	8.278
7.18333	8.278
7.18500	8.277
7.18667	8.276
7.18833	8.275
7.19000	8.275
7.19167	8.274
7.19333	8.273
7.19500	8.272
7.19667	8.272
7.19833	8.271
7.20000	8.270
7.20167	8.269
7.20333	8.269
7.20500	8.268
7.20667	8.267
7.20833	8.266
7.21000	8.265
7.21167	8.265
7.21333	8.264
7.21500	8.263
7.21667	8.262
7.21833	8.262
7.22000	8.261
7.22167	8.260
7.22333	8.259
7.22500	8.259
7.22667	8.258
7.22833	8.257
7.23000	8.256
7.23167	8.256
7.23333	8.255
7.23500	8.254
7.23667	8.253
7.23833	8.253
7.24000	8.252
7.24167	8.251
7.24333	8.250
7.24500	8.250
7.24667	8.249
7.24833	8.248
7.25000	8.247
7.25167	8.247
7.25333	8.246
7.25500	8.245
7.25667	8.244
7.25833	8.244
7.26000	8.243
7.26167	8.242
7.26333	8.241
7.26500	8.241
7.26667	8.240
7.26833	8.239
7.27000	8.238
7.27167	8.238
7.27333	8.237
7.27500	8.236
7.27667	8.235
7.27833	8.235
7.28000	8.234
7.28167	8.233
7.28333	8.232
7.28500	8.232
7.28667	8.231
7.28833	8.230
7.29000	8.229
7.29167	8.229
7.29333	8.228
7.29500	8.227
7.29667	8.226
7.29833	8.226
7.30000	8.225
7.30167	8.224
7.30333	8.223
7.30500	8.223
7.30667	8.222
7.30833	8.221
7.31000	8.220
7.31167	8.220
7.31333	8.219
7.31500	8.218
7.31667	8.217
7.31833	8.217
7.32000	8.216
7.32167	8.215
7.32333	8.214
7.32500	8.213
7.32667	8.213
7.32833	8.212
7.33000	8.211
7.33167	8.210
7.33333	8.210
7.33500	8.209
7.33667	8.208
7.33833	8.207
7.34000	8.207
7.34167	8.206
7.34333	8.205
7.34500	8.204
7.34667	8.204
7.34833	8.203
7.35000	8.202
7.35167	8.201
7.35333	8.201
7.35500	8.200
7.35667	8.199
7.35833	8.198
7.36000	8.198
7.36167	8.197
7.36333	8.196
7.36500	8.195
7.36667	8.195
7.36833	8.194
7.37000	8.193
7.37167	8.192
7.37333	8.192
7.37500	8.191
7.37667	8.190
7.37833	8.189
7.38000	8.189
7.38167	8.188
7.38333	8.187
7.38500	8.186
7.38667	8.186
7.38833	8.185
7.39000	8.184
7.39167	8.183
7.39333	8.183
7.39500	8.182
7.39667	8.181
7.39833	8.180
7.40000	8.180
7.40167	8.179
7.40333	8.178
7.40500	8.177
7.40667	8.177
7.40833	8.176
7.41000	8.175
7.41167	8.174
7.41333	8.174
7.41500	8.173
7.41667	8.172
7.41833	8.171
7.42000	8.171
7.42167	8.170
7.42333	8.169
7.42500	8.168
7.42667	8.168
7.42833	8.167
7.43000	8.166
7.43167	8.165
7.43333	8.165
7.43500	8.164
7.43667	8.163
7.43833	8.162
7.44000	8.161
7.44167	8.161
7.44333	8.160
7.44500	8.159
7.44667	8.158
7.44833	8.158
7.45000	8.157
7.45167	8.156
7.45333	8.155
7.45500	8.155
7.45667	8.154
7.45833	8.153
7.46000	8.152
7.46167	8.152
7.46333	8.151
7.46500	8.150
7.46667	8.149
7.46833	8.149
7.47000	8.148
7.47167	8.147
7.47333	8.146
7.47500	8.146
7.47667	8.145
7.47833	8.144
7.48000	8.143
7.48167	8.143
7.48333	8.142
7.48500	8.141
7.48667	8.140
7.48833	8.140
7.49000	8.139
7.49167	8.138
7.49333	8.137
7.49500	8.137
7.49667	8.136
7.49833	8.135
7.50000	8.134
7.50167	8.134
7.50333	8.133
7.50500	8.132
7.50667	8.131
7.50833	8.131
7.51000	8.130
7.51167	8.129
7.51333	8.128
7.51500	8.128
7.51667	8.127
7.51833	8.126
7.52000	8.125
7.52167	8.125
7.52333	8.124
7.52500	8.123
7.52667	8.122
7.52833	8.122
7.53000	8.121
7.53167	8.120
7.53333	8.119
7.53500	8.119
7.53667	8.118
7.53833	8.117
7.54000	8.116
7.54167	8.116
7.54333	8.115
7.54500	8.114
7.54667	8.113
7.54833	8.113
7.55000	8.112
7.55167	8.111
7.55333	8.110
7.55500	8.110
7.55667	8.109
7.55833	8.108
7.56000	8.107
7.56167	8.106
7.56333	8.106
7.56500	8.105
7.56667	8.104
7.56833	8.103
7.57000	8.103
7.57167	8.102
7.57333	8.101
7.57500	8.100
7.57667	8.100
7.57833	8.099
7.58000	8.098
7.58167	8.097
7.58333	8.097
7.58500	8.096
7.58667	8.095
7.58833	8.094
7.59000	8.094
7.59167	8.093
7.59333	8.092
7.59500	8.091
7.59667	8.091
7.59833	8.090
7.60000	8.089
7.60167	8.088
7.60333	8.088
7.60500	8.087
7.60667	8.086
7.60833	8.085
7.61000	8.085
7.61167	8.084
7.61333	8.083
7.61500	8.082
7.61667	8.082
7.61833	8.081
7.62000	8.080
7.62167	8.079
7.62333	8.079
7.62500	8.078
7.62667	8.077
7.62833	8.076
7.63000	8.076
7.63167	8.075
7.63333	8.074
7.63500	8.073
7.63667	8.073
7.63833	8.072
7.64000	8.071
7.64167	8.070
7.64333	8.070
7.64500	8.069
7.64667	8.068
7.64833	8.067
7.65000	8.067
7.65167	8.066
7.65333	8.065
7.65500	8.064
7.65667	8.064
7.65833	8.063
7.66000	8.062
7.66167	8.061
7.66333	8.061
7.66500	8.060
7.66667	8.059
7.66833	8.058
7.67000	8.058
7.67167	8.057
7.67333	8.056
7.67500	8.055
7.67667	8.054
7.67833	8.054
7.68000	8.053
7.68167	8.052
7.68333	8.051
7.68500	8.051
7.68667	8.050
7.68833	8.049
7.69000	8.048
7.69167	8.048
7.69333	8.047
7.69500	8.046
7.69667	8.045
7.69833	8.045
7.70000	8.044
7.70167	8.043
7.70333	8.042
7.70500	8.042
7.70667	8.041
7.70833	8.040
7.71000	8.039
7.71167	8.039
7.71333	8.038
7.71500	8.037
7.71667	8.036
7.71833	8.036
7.72000	8.035
7.72167	8.034
7.72333	8.033
7.72500	8.033
7.72667	8.032
7.72833	8.031
7.73000	8.030
7.73167	8.030
7.73333	8.029
7.73500	8.028
7.73667	8.027
7.73833	8.027
7.74000	8.026
7.74167	8.025
7.74333	8.024
7.74500	8.024
7.74667	8.023
7.74833	8.022
7.75000	8.021
7.75167	8.021
7.75333	8.020
7.75500	8.019
7.75667	8.018
7.75833	8.018
7.76000	8.017
7.76167	8.016
7.76333	8.015
7.76500	8.015
7.76667	8.014
7.76833	8.013
7.77000	8.012
7.77167	8.012
7.77333	8.011
7.77500	8.010
7.77667	8.009
7.77833	8.009
7.78000	8.008
7.78167	8.007
7.78333	8.006
7.78500	8.006
7.78667	8.005
7.78833	8.004
7.79000	8.003
7.79167	8.002
7.79333	8.002
7.79500	8.001
7.79667	8.000
7.79833	7.999
7.80000	7.999
7.80167	7.998
7.80333	7.997
7.80500	7.996
7.80667	7.996
7.80833	7.995
7.81000	7.994
7.81167	7.993
7.81333	7.993
7.81500	7.992
7.81667	7.991
7.81833	7.990
7.82000	7.990
7.82167	7.989
7.82333	7.988
7.82500	7.987
7.82667	7.987
7.82833	7.986
7.83000	7.985
7.83167	7.984
7.83333	7.984
7.83500	7.983
7.83667	7.982
7.83833	7.981
7.84000	7.981
7.84167	7.980
7.84333	7.979
7.84500	7.978
7.84667	7.978
7.84833	7.977
7.85000	7.976
7.85167	7.975
7.85333	7.975
7.85500	7.974
7.85667	7.973
7.85833	7.972
7.86000	7.972
7.86167	7.971
7.86333	7.970
7.86500	7.969
7.86667	7.969
7.86833	7.968
7.87000	7.967
7.87167	7.966
7.87333	7.966
7.87500	7.965
7.87667	7.964
7.87833	7.963
7.88000	7.963
7.88167	7.962
7.88333	7.961
7.88500	7.960
7.88667	7.960
7.88833	7.959
7.89000	7.958
7.89167	7.957
7.89333	7.957
7.89500	7.956
7.89667	7.955
7.89833	7.954
7.90000	7.954
7.90167	7.953
7.90333	7.952
7.90500	7.951
7.90667	7.951
7.90833	7.950
7.91000	7.949
7.91167	7.948
7.91333	7.947
7.91500	7.947
7.91667	7.946
7.91833	7.945
7.92000	7.944
7.92167	7.944
7.92333	7.943
7.92500	7.942
7.92667	7.941
7.92833	7.941
7.93000	7.940
7.93167	7.939
7.93333	7.938
7.93500	7.938
7.93667	7.937
7.93833	7.936
7.94000	7.935
7.94167	7.935
7.94333	7.934
7.94500	7.933
7.94667	7.932
7.94833	7.932
7.95000	7.931
7.95167	7.930
7.95333	7.929
7.95500	7.929
7.95667	7.928
7.95833	7.927
7.96000	7.926
7.96167	7.926
7.96333	7.925
